user_id,date,income_amount,income_type,budget_cycle,total_expense,saving_amount,saving_rate,food_pct,travel_pct,shopping_pct,bills_pct,subscriptions_pct,others_pct,max_single_expense,num_expense_entries,recurring_expense_ratio,discretionary_expense_ratio,essential_expense_ratio
4397,2025-04-28,7769,salary,monthly,7769.01,-0.01,-0.0,38.04,4.84,15.21,16.17,0.68,25.06,2955.46,6,16.84,40.27,42.88
2655,2024-12-16,9329,pocket_money,monthly,9329.0,0.0,0.0,16.78,14.31,30.49,4.17,21.77,12.48,2843.99,11,25.94,42.97,31.09
3066,2025-04-26,1224,salary,weekly,1223.99,0.01,0.0,35.89,20.05,27.16,13.62,1.03,2.25,439.27,5,14.65,29.41,55.94
9591,2024-12-19,559,salary,daily,558.99,0.01,0.0,15.18,38.02,7.89,16.08,4.68,18.15,212.53,10,20.76,26.04,53.2
3010,2025-05-12,332,salary,daily,332.0,0.0,0.0,26.14,3.59,4.33,30.73,3.38,31.83,105.69,11,34.11,36.16,29.73
5105,2025-05-04,711,pocket_money,daily,711.01,-0.01,-0.0,26.77,0.67,8.88,29.37,29.63,4.68,210.7,9,59.0,13.56,27.44
4681,2025-04-23,29035,pocket_money,monthly,29035.0,0.0,0.0,23.12,24.4,19.54,17.59,3.28,12.07,7085.54,4,20.87,31.61,47.52
4087,2025-03-18,361,pocket_money,daily,361.02,-0.02,-0.01,40.22,11.26,20.88,1.16,2.58,23.91,145.18,7,3.74,44.79,51.48
9290,2025-01-07,23559,salary,monthly,23558.99,0.01,0.0,8.25,1.15,22.45,19.48,17.92,30.75,7245.22,5,37.39,53.2,9.4
6530,2024-12-27,29185,salary,monthly,29184.99,0.01,0.0,29.48,12.52,1.03,0.23,12.71,44.02,12847.92,5,12.95,45.06,42.0
8181,2025-01-13,731,pocket_money,daily,731.0,0.0,0.0,4.61,18.61,8.49,6.5,7.25,54.55,398.77,7,13.74,63.04,23.21
2023,2025-05-15,404,salary,daily,404.0,0.0,0.0,5.05,30.61,12.36,16.13,3.99,31.86,128.71,9,20.12,44.22,35.66
5338,2025-03-15,678,pocket_money,daily,678.0,-0.0,-0.0,8.02,45.16,32.8,2.17,11.63,0.23,306.16,9,13.8,33.02,53.18
6659,2025-04-10,389,pocket_money,daily,389.0,0.0,0.0,27.9,14.98,9.19,9.17,6.54,32.22,125.35,3,15.71,41.41,42.88
1685,2025-02-10,304,pocket_money,daily,304.0,0.0,0.0,16.3,26.59,7.89,18.43,18.3,12.5,80.82,9,36.73,20.38,42.88
3436,2025-01-05,1199,pocket_money,weekly,1199.0,0.0,0.0,7.98,13.15,15.58,9.32,13.57,40.41,484.46,8,22.89,55.98,21.13
3338,2025-02-05,786,salary,daily,786.0,-0.0,-0.0,9.95,11.3,21.57,23.97,0.81,32.41,254.71,6,24.78,53.98,21.24
2075,2025-02-06,4082,pocket_money,weekly,4082.0,0.0,0.0,17.12,2.98,42.54,0.8,36.54,0.01,1736.6,3,37.34,42.55,20.11
6987,2025-04-04,1530,pocket_money,weekly,1530.0,0.0,0.0,8.36,39.11,4.14,34.0,4.24,10.15,598.32,5,38.24,14.29,47.47
6104,2025-02-20,28667,salary,monthly,28666.99,0.01,0.0,1.08,0.5,17.11,6.17,22.27,52.88,15157.87,3,28.44,69.98,1.58
1033,2025-02-21,13151,salary,monthly,13151.0,-0.0,-0.0,8.66,3.82,9.2,14.43,41.54,22.34,5463.52,6,55.98,31.54,12.48
1715,2025-01-20,9398,salary,monthly,9398.0,0.0,0.0,22.2,46.31,5.41,7.65,5.01,13.42,4352.42,9,12.66,18.83,68.52
8291,2025-04-24,6329,salary,monthly,6329.01,-0.01,-0.0,1.23,31.78,12.7,2.62,7.41,44.25,2800.43,3,10.03,56.95,33.01
2603,2025-02-17,23131,pocket_money,monthly,23131.0,0.0,0.0,2.94,22.52,26.01,0.12,21.69,26.71,6178.88,5,21.82,52.73,25.46
1609,2025-04-02,239,pocket_money,daily,238.99,0.01,0.0,49.7,21.41,14.87,13.57,0.06,0.38,118.79,3,13.64,15.25,71.11
1105,2024-12-02,26169,pocket_money,monthly,26169.01,-0.01,-0.0,47.72,3.11,31.74,6.59,4.42,6.42,12487.23,3,11.01,38.16,50.83
1273,2024-12-23,4181,pocket_money,monthly,4180.99,0.01,0.0,4.66,7.63,32.19,4.63,38.32,12.57,1602.09,4,42.95,44.76,12.29
9100,2025-05-06,1979,pocket_money,weekly,1979.0,0.0,0.0,22.79,5.61,3.23,33.48,15.16,19.73,662.59,12,48.64,22.96,28.4
9300,2024-11-29,451,pocket_money,daily,451.0,0.0,0.0,8.71,35.47,3.32,40.79,2.17,9.53,183.97,11,42.96,12.85,44.19
6688,2024-12-04,629,salary,daily,629.01,-0.01,-0.0,25.63,23.18,9.54,19.07,18.94,3.64,161.21,5,38.01,13.18,48.81
5703,2025-03-23,628,pocket_money,daily,628.01,-0.01,-0.0,3.99,10.55,45.22,15.53,17.17,7.54,284.01,9,32.7,52.76,14.54
3791,2024-12-14,5444,pocket_money,monthly,5444.0,0.0,0.0,50.63,31.14,8.7,8.6,0.05,0.89,2756.19,5,8.65,9.58,81.77
3407,2025-01-14,23468,salary,monthly,23468.0,0.0,0.0,25.56,11.32,5.71,25.4,18.7,13.31,5998.43,10,44.1,19.02,36.88
1279,2024-12-02,569,salary,daily,569.0,0.0,0.0,15.34,10.98,3.96,13.32,25.02,31.38,178.55,10,38.34,35.34,26.32
6691,2025-05-05,347,pocket_money,daily,347.01,-0.01,-0.0,28.62,14.02,3.79,4.01,28.65,20.91,99.41,5,32.66,24.71,42.64
2632,2025-04-29,10328,salary,monthly,10327.99,0.01,0.0,2.27,62.2,11.02,12.06,0.68,11.77,6424.35,3,12.74,22.79,64.48
8140,2025-01-30,394,pocket_money,daily,393.99,0.01,0.0,0.86,29.33,3.74,18.48,0.27,47.32,186.43,5,18.75,51.06,30.19
2574,2025-05-09,1339,salary,weekly,1339.0,-0.0,-0.0,8.22,36.8,8.02,28.81,9.96,8.19,492.73,7,38.76,16.22,45.02
6610,2025-05-14,585,pocket_money,daily,585.0,0.0,0.0,3.38,6.16,24.53,17.21,11.01,37.72,220.66,8,28.21,62.25,9.54
4722,2025-03-01,3117,salary,weekly,3117.01,-0.01,-0.0,3.93,24.37,31.9,7.25,6.76,25.79,994.41,8,14.01,57.69,28.3
4161,2025-01-02,264,pocket_money,daily,264.0,0.0,0.0,26.15,2.18,13.23,13.66,2.57,42.21,111.44,7,16.23,55.44,28.33
9403,2025-05-07,3408,pocket_money,weekly,3408.0,0.0,0.0,3.4,3.27,43.19,19.5,15.99,14.65,1471.84,10,35.49,57.84,6.67
3285,2025-03-12,19381,pocket_money,monthly,19381.0,0.0,0.0,9.1,8.86,12.63,2.06,6.61,60.74,11771.31,5,8.67,73.37,17.96
5333,2025-03-16,3532,pocket_money,weekly,3532.0,0.0,0.0,4.88,11.27,5.23,5.06,65.41,8.14,2310.26,11,70.47,13.38,16.16
9827,2024-12-10,3693,pocket_money,weekly,3693.01,-0.01,-0.0,23.03,19.53,8.96,30.55,17.24,0.69,1128.23,3,47.79,9.66,42.55
9941,2025-02-02,555,salary,daily,554.99,0.01,0.0,2.84,9.82,12.23,15.15,5.87,54.09,300.19,11,21.02,66.32,12.66
1301,2025-02-13,4256,salary,weekly,4255.99,0.01,0.0,12.11,7.36,16.35,30.64,30.52,3.02,1303.93,8,61.16,19.37,19.47
7277,2025-04-08,21243,salary,monthly,21243.0,0.0,0.0,5.07,48.69,17.95,12.14,4.34,11.81,10343.95,11,16.48,29.76,53.76
7480,2025-03-06,781,salary,daily,781.0,0.0,0.0,33.63,8.24,14.12,2.15,25.85,16.0,262.67,9,28.01,30.12,41.87
9803,2025-01-09,586,salary,daily,585.99,0.01,0.0,21.02,13.09,17.84,7.31,11.38,29.36,172.07,10,18.69,47.21,34.1
5356,2024-12-11,26472,pocket_money,monthly,26471.99,0.01,0.0,3.0,12.55,20.1,4.69,21.12,38.53,10199.53,7,25.82,58.63,15.56
7844,2025-01-01,12670,pocket_money,monthly,12670.0,0.0,0.0,8.89,34.27,3.59,8.71,8.53,36.02,4563.54,8,17.24,39.61,43.15
7739,2025-01-18,286,pocket_money,daily,286.01,-0.01,-0.0,10.76,25.58,10.84,25.84,6.17,20.82,73.9,3,32.01,31.65,36.34
8521,2025-03-01,7314,salary,monthly,7313.99,0.01,0.0,18.41,9.85,57.07,13.31,0.76,0.6,4174.0,3,14.07,57.67,28.26
2899,2025-03-17,23852,pocket_money,monthly,23852.0,0.0,0.0,43.53,9.82,19.74,3.31,19.74,3.86,10383.52,3,23.05,23.6,53.35
5441,2025-01-24,774,salary,daily,774.0,0.0,0.0,5.93,1.07,21.19,57.1,10.38,4.31,441.98,8,67.49,25.51,7.01
6297,2025-03-21,25588,pocket_money,monthly,25588.0,0.0,0.0,12.87,6.88,0.0,16.76,39.49,23.99,10105.05,8,56.25,24.0,19.75
6610,2025-04-21,4659,salary,weekly,4658.99,0.01,0.0,52.74,0.12,17.27,9.45,10.61,9.82,2456.97,5,20.06,27.09,52.85
2128,2025-01-30,624,salary,daily,624.0,0.0,0.0,13.36,14.41,28.67,4.98,35.44,3.15,221.15,12,40.42,31.82,27.76
1592,2025-05-05,4765,salary,weekly,4765.0,0.0,0.0,5.12,0.3,59.34,2.75,18.92,13.56,2827.61,11,21.67,72.9,5.42
4553,2024-12-23,2236,pocket_money,weekly,2236.0,0.0,0.0,0.84,0.02,1.77,40.96,34.41,22.01,915.85,8,75.37,23.78,0.86
3138,2025-05-11,246,salary,daily,245.99,0.01,0.0,2.01,42.76,5.54,0.69,39.61,9.39,105.19,6,40.3,14.93,44.77
6726,2025-03-04,200,pocket_money,daily,200.01,-0.01,-0.0,31.4,0.5,14.49,26.32,3.76,23.52,62.8,8,30.08,38.02,31.9
8663,2025-01-02,10320,salary,monthly,10320.0,-0.0,-0.0,11.46,9.59,33.55,28.47,7.58,9.35,3462.68,9,36.05,42.9,21.05
5029,2025-05-02,599,salary,daily,599.0,0.0,0.0,1.83,36.45,28.49,6.41,21.82,4.99,218.33,10,28.24,33.48,38.28
4108,2025-01-28,29339,pocket_money,monthly,29339.0,0.0,0.0,4.03,8.12,11.35,10.1,6.61,59.79,17540.49,7,16.71,71.13,12.16
7411,2025-01-02,454,salary,daily,454.01,-0.01,-0.0,4.29,50.14,20.82,16.02,1.33,7.4,227.65,12,17.35,28.22,54.43
1051,2025-03-31,2798,salary,weekly,2797.99,0.01,0.0,1.87,10.96,12.27,37.14,22.89,14.86,1039.29,8,60.03,27.14,12.84
1046,2024-12-02,777,pocket_money,daily,777.0,0.0,0.0,2.33,14.43,5.18,41.61,33.73,2.71,323.29,12,75.34,7.89,16.77
4788,2025-05-04,742,salary,daily,741.99,0.01,0.0,13.96,28.83,20.89,0.63,25.48,10.2,213.92,5,26.11,31.1,42.8
3134,2025-04-29,12530,salary,monthly,12529.99,0.01,0.0,4.17,9.72,23.06,12.2,7.93,42.92,5378.4,7,20.13,65.98,13.89
2675,2025-02-24,3505,salary,weekly,3505.0,0.0,0.0,15.36,21.04,21.94,7.28,5.68,28.7,1005.79,3,12.96,50.64,36.4
2998,2025-05-04,4869,pocket_money,weekly,4869.01,-0.01,-0.0,2.99,37.2,14.17,23.24,20.71,1.69,1811.04,7,43.95,15.86,40.19
2608,2025-04-24,727,salary,daily,727.01,-0.01,-0.0,0.93,2.41,36.46,5.57,53.87,0.76,391.66,3,59.44,37.22,3.34
1923,2025-01-29,1789,pocket_money,weekly,1788.99,0.01,0.0,8.26,6.46,18.58,34.86,7.97,23.88,623.58,6,42.83,42.45,14.72
8503,2025-02-02,11764,pocket_money,monthly,11764.0,0.0,0.0,18.17,8.87,8.34,7.15,47.27,10.2,5561.02,10,54.42,18.55,27.04
4448,2025-01-15,665,pocket_money,daily,665.0,0.0,0.0,9.37,1.08,0.48,34.49,4.72,49.87,331.61,5,39.2,50.35,10.45
5228,2025-03-28,26400,salary,monthly,26399.99,0.01,0.0,1.85,10.74,0.89,10.8,12.16,63.57,16782.24,3,22.96,64.45,12.59
7763,2024-12-19,2392,pocket_money,weekly,2391.99,0.01,0.0,30.34,20.85,0.47,25.22,7.71,15.42,725.63,7,32.92,15.89,51.19
6635,2024-12-25,278,pocket_money,daily,278.01,-0.01,-0.0,13.62,6.99,6.53,7.01,57.45,8.4,159.72,7,64.47,14.93,20.61
4005,2025-01-07,15249,salary,monthly,15249.0,0.0,0.0,20.27,14.69,4.0,1.27,21.15,38.62,5888.98,6,22.43,42.62,34.96
1873,2024-11-23,794,pocket_money,daily,793.99,0.01,0.0,14.05,10.05,1.57,16.31,13.35,44.66,354.64,6,29.66,46.24,24.1
2805,2024-12-21,1250,pocket_money,weekly,1250.01,-0.01,-0.0,26.11,31.97,0.77,9.56,29.8,1.79,399.57,3,39.36,2.56,58.08
3822,2025-03-02,462,pocket_money,daily,462.02,-0.02,-0.0,34.02,35.94,9.6,4.93,7.16,8.35,166.05,12,12.09,17.96,69.96
6342,2025-03-20,1310,salary,weekly,1310.01,-0.01,-0.0,5.48,0.78,33.9,8.01,34.98,16.85,458.3,10,42.99,50.75,6.26
6247,2024-12-18,3783,pocket_money,weekly,3782.99,0.01,0.0,1.09,30.29,5.55,25.23,28.98,8.87,1146.0,8,54.21,14.41,31.38
9989,2024-12-13,21386,salary,monthly,21386.0,0.0,0.0,8.18,15.69,6.47,34.07,25.32,10.28,7286.08,7,59.39,16.75,23.86
8530,2025-02-16,21504,salary,monthly,21504.01,-0.01,-0.0,7.33,21.95,24.71,13.43,23.99,8.59,5313.04,9,37.42,33.3,29.28
2933,2025-01-01,531,pocket_money,daily,531.0,0.0,0.0,35.47,15.08,22.44,11.13,12.54,3.35,188.32,6,23.67,25.79,50.55
2748,2025-03-21,26875,salary,monthly,26875.0,0.0,0.0,21.61,35.35,28.04,6.71,4.11,4.19,9499.4,8,10.82,32.22,56.95
9472,2025-02-12,373,pocket_money,daily,373.01,-0.01,-0.0,20.63,40.06,10.12,14.91,0.12,14.17,149.42,9,15.03,24.29,60.69
9094,2025-02-19,3758,salary,weekly,3757.99,0.01,0.0,17.71,13.56,30.47,1.29,31.02,5.95,1165.89,4,32.32,36.42,31.26
2315,2025-05-04,738,salary,daily,738.0,0.0,0.0,4.33,14.4,32.5,22.59,19.25,6.93,239.88,4,41.84,39.44,18.72
9997,2025-03-16,3731,pocket_money,weekly,3730.99,0.01,0.0,30.86,3.78,33.64,20.49,10.46,0.77,1254.93,6,30.95,34.4,34.65
8931,2024-12-25,712,salary,daily,712.0,0.0,0.0,13.09,19.19,11.22,39.53,3.78,13.19,281.47,11,43.31,24.41,32.28
6966,2025-05-12,1877,pocket_money,weekly,1876.99,0.01,0.0,43.13,25.29,14.08,5.13,11.04,1.32,809.62,7,16.18,15.4,68.42
1432,2024-12-17,794,pocket_money,daily,794.0,0.0,0.0,18.3,34.5,20.77,8.0,8.62,9.81,273.95,4,16.62,30.58,52.81
5590,2025-05-14,704,pocket_money,daily,704.0,0.0,0.0,27.9,5.72,10.04,17.08,1.81,37.45,263.68,11,18.88,47.5,33.62
3418,2025-04-27,1483,pocket_money,weekly,1483.0,0.0,0.0,49.08,6.2,4.31,17.56,7.93,14.93,727.82,11,25.49,19.24,55.27
7223,2025-05-02,17745,salary,monthly,17745.0,0.0,0.0,20.27,9.09,2.24,58.66,6.33,3.41,10408.68,4,64.99,5.65,29.36
1996,2024-12-27,4367,pocket_money,weekly,4367.0,0.0,0.0,2.41,7.42,12.1,12.07,23.67,42.33,1848.55,8,35.75,54.43,9.83
3357,2025-03-15,658,salary,daily,658.0,0.0,0.0,14.09,15.46,1.97,0.03,58.52,9.93,385.04,8,58.55,11.91,29.55
9627,2025-01-05,261,salary,daily,261.01,-0.01,-0.0,54.71,17.13,5.39,12.06,2.11,8.6,142.79,10,14.17,14.0,71.84
3391,2025-02-02,2849,pocket_money,weekly,2849.0,0.0,0.0,6.21,14.48,12.71,2.44,7.83,56.34,1605.15,10,10.26,69.05,20.69
1833,2025-04-30,19017,salary,monthly,19017.0,0.0,0.0,12.14,4.17,18.08,53.12,5.41,7.07,10102.22,9,58.53,25.15,16.31
5953,2025-05-15,275,pocket_money,daily,275.0,0.0,0.0,15.48,32.89,2.39,32.43,9.69,7.12,90.44,12,42.12,9.51,48.37
5958,2024-12-16,3217,salary,weekly,3217.0,0.0,0.0,7.45,9.87,8.47,54.58,0.01,19.62,1755.78,9,54.58,28.09,17.32
2388,2025-04-15,796,salary,daily,795.99,0.01,0.0,6.9,0.13,15.46,58.82,10.26,8.43,468.22,7,69.08,23.89,7.03
2728,2025-04-20,800,salary,daily,800.01,-0.01,-0.0,5.64,23.06,14.79,26.33,4.81,25.38,210.61,10,31.13,40.17,28.7
7624,2025-03-06,16513,pocket_money,monthly,16513.01,-0.01,-0.0,35.92,0.85,25.38,9.85,1.12,26.87,5932.16,12,10.97,52.25,36.78
2121,2024-11-23,387,pocket_money,daily,387.0,0.0,0.0,0.69,8.7,16.06,9.11,9.22,56.22,217.57,3,18.33,72.28,9.4
5166,2025-03-11,769,pocket_money,daily,769.0,0.0,0.0,11.79,6.02,9.17,27.13,37.53,8.36,288.61,11,64.66,17.53,17.81
5776,2025-03-29,2106,pocket_money,weekly,2106.0,0.0,0.0,27.63,21.13,30.99,9.87,9.58,0.8,652.69,12,19.45,31.79,48.76
3772,2025-04-10,4148,pocket_money,weekly,4148.0,0.0,0.0,6.14,7.76,35.39,6.3,15.5,28.92,1467.96,6,21.79,64.31,13.89
7120,2025-02-26,4581,pocket_money,weekly,4580.99,0.01,0.0,0.35,13.61,23.22,24.6,16.67,21.54,1127.1,4,41.27,44.76,13.96
9556,2025-02-07,4927,salary,weekly,4927.0,0.0,0.0,10.14,34.61,1.3,11.49,41.92,0.54,2065.34,6,53.41,1.83,44.76
6421,2024-12-12,1532,salary,weekly,1532.01,-0.01,-0.0,12.07,2.45,45.15,20.67,8.54,11.12,691.65,8,29.21,56.26,14.52
2021,2024-11-28,11585,salary,monthly,11584.99,0.01,0.0,12.05,8.9,37.27,29.94,5.77,6.07,4317.27,9,35.72,43.33,20.95
9585,2025-03-05,2094,salary,weekly,2094.0,0.0,0.0,14.69,7.55,3.6,6.33,0.61,67.23,1407.74,10,6.94,70.83,22.23
3022,2025-01-29,390,salary,daily,389.99,0.01,0.0,22.38,22.08,9.14,36.35,3.09,6.96,141.78,11,39.44,16.1,44.46
9624,2025-02-12,18759,pocket_money,monthly,18759.0,0.0,0.0,18.57,1.07,16.25,24.13,22.82,17.17,4526.41,3,46.95,33.42,19.63
5890,2025-03-31,557,pocket_money,daily,557.0,0.0,0.0,27.54,3.74,7.16,0.97,27.49,33.11,184.41,6,28.46,40.26,31.28
4377,2024-12-14,20065,pocket_money,monthly,20065.0,0.0,0.0,14.75,5.28,11.82,1.4,15.04,51.7,10373.82,4,16.44,63.52,20.04
6610,2024-11-23,2846,pocket_money,weekly,2845.99,0.01,0.0,16.26,5.26,25.76,32.17,8.1,12.45,915.6,12,40.27,38.21,21.52
1487,2025-04-15,1979,salary,weekly,1978.99,0.01,0.0,5.61,16.44,11.56,8.68,24.79,32.9,651.17,5,33.47,44.47,22.06
9443,2025-05-13,800,salary,daily,800.0,0.0,0.0,21.5,26.06,1.67,6.17,14.28,30.32,242.57,12,20.45,31.99,47.56
9058,2024-12-14,4573,salary,weekly,4573.0,0.0,0.0,11.62,21.66,8.23,11.12,44.52,2.85,2035.98,11,55.64,11.08,33.28
2759,2025-05-01,6338,pocket_money,monthly,6338.01,-0.01,-0.0,7.14,15.04,2.17,1.87,3.6,70.19,4448.4,11,5.47,72.36,22.18
5347,2025-04-27,3843,salary,weekly,3843.0,0.0,0.0,51.32,18.17,0.93,16.92,10.51,2.15,1972.3,9,27.43,3.07,69.5
3669,2025-02-07,289,pocket_money,daily,289.0,0.0,0.0,5.96,5.45,31.96,2.03,10.81,43.79,126.56,5,12.84,75.75,11.4
5667,2025-04-28,2772,salary,weekly,2772.0,0.0,0.0,6.43,33.19,47.8,6.46,5.48,0.64,1325.08,5,11.94,48.44,39.62
4969,2025-03-08,13444,pocket_money,monthly,13444.0,0.0,0.0,38.26,7.57,11.8,13.73,12.49,16.15,5143.14,6,26.22,27.95,45.83
5909,2025-03-23,207,pocket_money,daily,206.99,0.01,0.0,6.62,45.82,20.36,14.29,6.98,5.94,94.85,4,21.26,26.29,52.44
3306,2025-02-17,786,salary,daily,786.01,-0.01,-0.0,21.35,2.94,20.8,4.46,33.38,17.07,262.38,10,37.84,37.88,24.29
9382,2025-03-26,448,salary,daily,448.0,0.0,0.0,6.42,1.7,20.72,24.97,10.46,35.72,160.04,8,35.43,56.45,8.12
4032,2025-05-17,471,pocket_money,daily,471.0,0.0,0.0,15.97,8.99,14.94,16.15,41.66,2.29,196.23,11,57.81,17.22,24.97
5755,2025-05-10,680,salary,daily,680.0,0.0,0.0,18.75,26.51,4.72,2.95,22.89,24.18,180.3,6,25.84,28.9,45.26
7719,2025-02-01,388,salary,daily,388.01,-0.01,-0.0,10.29,11.63,1.02,4.9,22.18,49.99,193.95,7,27.08,51.01,21.92
8706,2025-04-28,506,pocket_money,daily,506.0,0.0,0.0,44.65,11.09,3.44,29.5,0.59,10.73,225.92,11,30.09,14.17,55.74
1874,2025-04-09,6416,pocket_money,monthly,6416.0,0.0,0.0,27.58,7.72,12.1,1.18,34.08,17.33,2186.6,5,35.27,29.43,35.31
7311,2024-11-19,6845,pocket_money,monthly,6845.0,-0.0,-0.0,9.75,73.58,5.91,4.6,2.88,3.29,5036.22,8,7.48,9.2,83.32
6669,2025-03-18,596,salary,daily,595.99,0.01,0.0,13.1,22.26,44.16,1.95,7.91,10.62,263.21,11,9.86,54.78,35.36
9263,2025-02-23,25855,salary,monthly,25855.0,0.0,0.0,6.56,20.07,8.19,43.48,17.22,4.47,11242.89,5,60.7,12.66,26.64
1809,2025-01-13,23301,pocket_money,monthly,23301.0,0.0,0.0,4.48,7.31,21.53,1.57,15.3,49.81,11605.77,3,16.87,71.33,11.8
7394,2025-05-09,560,pocket_money,daily,560.0,0.0,0.0,21.08,4.49,32.73,4.14,9.28,28.27,183.31,7,13.43,61.01,25.57
9855,2025-04-15,26085,pocket_money,monthly,26085.0,0.0,0.0,29.99,16.63,2.71,28.76,17.79,4.11,7823.5,8,46.55,6.82,46.63
5710,2024-12-19,8767,salary,monthly,8767.0,0.0,0.0,12.8,13.47,10.41,23.38,31.36,8.58,2749.72,7,54.74,18.99,26.27
4609,2024-12-08,22482,pocket_money,monthly,22482.0,0.0,0.0,6.32,3.87,52.84,9.32,2.54,25.1,11880.07,5,11.86,77.95,10.19
3933,2024-11-26,4909,pocket_money,weekly,4908.99,0.01,0.0,8.72,18.43,38.79,13.23,19.77,1.06,1904.39,6,33.01,39.85,27.14
6050,2024-12-29,18562,salary,monthly,18562.01,-0.01,-0.0,15.04,57.0,10.16,2.87,0.79,14.14,10579.8,8,3.66,24.3,72.04
6913,2024-11-27,605,pocket_money,daily,605.0,0.0,0.0,46.71,9.06,29.38,9.14,1.75,3.96,282.58,11,10.89,33.34,55.77
8739,2024-12-31,1366,pocket_money,weekly,1366.0,0.0,0.0,4.19,15.4,18.66,27.71,10.3,23.74,378.53,6,38.01,42.4,19.58
9395,2025-03-21,660,pocket_money,daily,660.0,0.0,0.0,9.13,12.16,3.32,7.88,0.01,67.49,445.46,7,7.89,70.82,21.3
4021,2024-12-29,471,salary,daily,471.01,-0.01,-0.0,37.86,23.81,10.7,4.11,0.14,23.38,178.33,3,4.25,34.08,61.67
5743,2024-12-15,1594,salary,weekly,1594.01,-0.01,-0.0,31.55,2.11,16.35,8.73,23.38,17.88,502.9,10,32.11,34.23,33.66
4557,2024-12-15,502,salary,daily,502.0,-0.0,-0.0,20.25,3.66,9.46,33.79,30.62,2.22,169.65,7,64.41,11.69,23.9
5373,2025-03-06,518,pocket_money,daily,518.0,0.0,0.0,10.65,12.29,2.55,20.27,12.66,41.58,215.36,10,32.94,44.12,22.94
9683,2025-01-31,1339,pocket_money,weekly,1339.0,0.0,0.0,10.29,30.8,18.81,32.63,5.64,1.82,436.96,7,38.28,20.63,41.09
8454,2024-12-31,29050,pocket_money,monthly,29050.0,0.0,0.0,32.25,22.24,7.1,0.14,2.28,35.98,10452.68,7,2.43,43.08,54.49
2516,2025-03-08,2600,salary,weekly,2600.0,0.0,0.0,12.23,25.37,7.39,3.35,44.41,7.24,1154.74,7,47.77,14.63,37.6
4586,2025-01-09,9294,pocket_money,monthly,9294.0,0.0,0.0,32.35,7.92,2.51,0.58,43.23,13.42,4017.92,12,43.81,15.92,40.26
2918,2024-12-28,13179,pocket_money,monthly,13179.0,0.0,0.0,19.24,40.04,1.95,6.47,20.25,12.05,5276.28,7,26.72,14.01,59.27
7705,2024-11-25,278,pocket_money,daily,278.0,0.0,0.0,2.51,42.82,0.57,21.31,30.09,2.7,119.03,7,51.4,3.27,45.33
8897,2025-01-21,10926,salary,monthly,10926.0,0.0,0.0,2.76,5.78,78.88,2.39,10.2,0.0,8617.9,9,12.59,78.88,8.54
4996,2024-11-22,2531,salary,weekly,2530.99,0.01,0.0,21.37,20.38,9.2,10.43,20.24,18.38,540.98,11,30.67,27.58,41.75
3063,2024-12-04,3114,pocket_money,weekly,3113.99,0.01,0.0,24.72,52.73,6.91,6.8,0.31,8.54,1642.03,12,7.11,15.45,77.45
7134,2024-12-20,2787,salary,weekly,2787.0,0.0,0.0,0.15,24.97,27.32,0.52,36.37,10.67,1013.65,5,36.89,37.99,25.12
1072,2025-02-02,19206,pocket_money,monthly,19206.0,0.0,0.0,11.42,34.53,13.32,11.13,24.16,5.44,6630.92,11,35.29,18.76,45.95
6173,2025-01-17,245,pocket_money,daily,245.0,0.0,0.0,3.43,1.63,9.05,20.25,39.2,26.43,96.05,7,59.45,35.49,5.06
8096,2025-01-26,3129,pocket_money,weekly,3129.0,0.0,0.0,0.56,76.98,10.87,0.36,7.86,3.37,2408.83,6,8.22,14.24,77.54
5072,2025-04-26,15999,salary,monthly,15999.01,-0.01,-0.0,15.78,6.45,50.01,0.27,21.11,6.38,8000.84,8,21.38,56.38,22.24
2489,2024-12-23,22817,pocket_money,monthly,22817.0,0.0,0.0,2.22,3.81,26.34,13.15,40.13,14.36,9155.62,12,53.28,40.69,6.03
7057,2024-12-08,19069,pocket_money,monthly,19069.0,0.0,0.0,43.91,26.52,13.88,0.36,4.39,10.93,8374.08,6,4.75,24.82,70.43
8100,2025-02-07,17777,pocket_money,monthly,17777.0,0.0,0.0,23.65,12.26,22.55,38.4,3.1,0.03,6827.19,7,41.5,22.58,35.91
6799,2024-12-23,9047,salary,monthly,9047.0,0.0,0.0,41.0,24.97,14.37,3.95,15.1,0.61,3709.13,10,19.05,14.98,65.96
5733,2024-12-03,1757,salary,weekly,1757.01,-0.01,-0.0,1.56,1.53,8.5,5.78,38.38,44.24,777.35,6,44.16,52.74,3.1
1110,2025-04-09,3711,pocket_money,weekly,3711.0,0.0,0.0,5.3,20.68,37.48,6.22,10.43,19.89,1390.9,3,16.65,57.37,25.98
8746,2024-11-30,24769,salary,monthly,24769.02,-0.02,-0.0,40.98,46.38,8.42,2.79,0.34,1.1,11487.12,12,3.13,9.52,87.36
9354,2025-04-25,236,pocket_money,daily,236.0,-0.0,-0.0,25.17,13.92,10.7,7.13,9.44,33.64,79.4,6,16.57,44.35,39.08
4146,2025-03-21,4114,salary,weekly,4113.99,0.01,0.0,6.18,16.48,1.07,1.13,60.08,15.07,2471.53,9,61.2,16.14,22.66
8453,2025-02-21,249,pocket_money,daily,249.01,-0.01,-0.0,37.69,24.49,20.05,14.69,2.74,0.34,93.86,6,17.43,20.39,62.19
